<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171212,113000,227.0800000,227.7000000,226.7000000,226.8500000,2075950
20171212,114500,226.7800000,227.1900000,226.5000000,226.6200000,1406230
20171212,120000,226.6400000,226.8000000,226.1100000,226.5600000,1096570
20171212,121500,226.5200000,226.9600000,226.5000000,226.5700000,636890
20171212,123000,226.5600000,227.5000000,226.5600000,227.0400000,1053430
20171212,124500,227.0100000,227.5000000,226.9800000,227.4400000,513440
20171212,130000,227.4000000,227.6900000,227.0100000,227.1000000,1043150
20171212,131500,227.1100000,227.1800000,226.5200000,226.8400000,1030950
20171212,133000,226.8400000,226.9700000,226.7400000,226.8700000,460390
20171212,134500,226.9000000,227.3600000,226.8000000,227.2000000,518640
20171212,140000,227.2000000,227.3900000,227.1000000,227.1900000,631170
20171212,141500,227.2300000,227.2500000,226.8000000,226.9200000,881730
20171212,143000,226.9200000,227.1100000,226.8500000,227.0100000,225870
20171212,144500,227.0600000,227.4000000,226.8500000,226.9200000,758670
20171212,150000,226.9100000,227.1200000,226.3500000,226.7500000,1382040
20171212,151500,226.7500000,227.8900000,226.6100000,227.4400000,2540960
20171212,153000,227.4400000,227.4900000,226.8500000,226.9000000,1212170
20171212,154500,226.9200000,227.1000000,226.8000000,227.0000000,711200
20171212,160000,227.0500000,227.5200000,227.0000000,227.3200000,673750
20171212,161500,227.3200000,227.7000000,226.9000000,227.3000000,1461690
20171212,163000,227.3900000,227.4200000,226.9300000,227.1600000,256230
20171212,164500,227.1300000,227.4900000,227.0900000,227.3000000,208780
20171212,170000,227.2700000,227.4900000,227.2000000,227.3700000,301360
20171212,171500,227.3300000,227.8900000,227.3000000,227.4400000,1229490
20171212,173000,227.4200000,227.4200000,226.9500000,227.1500000,959550
20171212,174500,227.1400000,227.4500000,227.0000000,227.3000000,373990
20171212,180000,227.3000000,227.4900000,227.3000000,227.4100000,892610
20171212,181500,227.4000000,227.4700000,227.0000000,227.2500000,701160
20171212,183000,227.2700000,227.4700000,227.1000000,227.4500000,1114530
20171212,184500,227.9000000,227.9000000,227.9000000,227.9000000,1350520
20171213,100000,227.2700000,228.3300000,226.7800000,227.9400000,1006720
20171213,101500,227.9400000,228.3200000,227.3000000,228.0000000,961680
20171213,103000,228.0000000,228.0000000,227.3900000,227.5600000,505390
20171213,104500,227.5400000,227.9800000,227.4700000,227.8200000,297110
20171213,110000,227.8700000,227.8700000,226.6500000,226.9100000,1432710
20171213,111500,226.8900000,226.9900000,225.8000000,225.9200000,4049110
20171213,113000,225.9400000,226.2000000,225.5500000,226.0000000,1882320
20171213,114500,226.0000000,226.4000000,226.0000000,226.1400000,992360
20171213,120000,226.1700000,226.6800000,225.8300000,226.6500000,748200
20171213,121500,226.6500000,226.7000000,226.2200000,226.2200000,1143890
20171213,123000,226.2200000,226.3500000,226.0000000,226.1000000,655610
20171213,124500,226.1000000,227.7000000,225.0100000,225.1500000,5724040
20171213,130000,225.1000000,226.1300000,224.7400000,225.6500000,2688920
20171213,131500,225.6300000,225.6300000,222.1500000,222.6100000,5649380
20171213,133000,222.6000000,223.1000000,221.2700000,221.3900000,4321520
20171213,134500,221.3900000,222.3700000,221.3600000,222.0000000,2551470
20171213,140000,222.0000000,222.2300000,221.9500000,222.0500000,2100530
20171213,141500,222.0400000,222.4300000,221.8500000,222.3200000,1356100
20171213,143000,222.3200000,222.4900000,222.1300000,222.2100000,545420
20171213,144500,222.1800000,222.3300000,222.1000000,222.2200000,697730
20171213,150000,222.2700000,222.3800000,221.6800000,221.7600000,1084730
20171213,151500,221.7700000,221.8200000,221.1000000,221.1900000,1810780
20171213,153000,221.1600000,221.6800000,221.1000000,221.3200000,1861780
20171213,154500,221.3300000,221.4900000,221.1500000,221.2000000,468540
20171213,160000,221.2000000,221.3800000,221.1000000,221.1800000,473040
20171213,161500,221.2100000,221.4000000,221.0500000,221.1600000,864770
20171213,163000,221.1600000,222.2900000,221.1500000,221.3000000,1331560
20171213,164500,221.2900000,221.4800000,221.0400000,221.2400000,1150630
20171213,170000,221.2400000,221.3000000,220.5700000,220.8900000,1806470
20171213,171500,220.9200000,221.6000000,220.8400000,221.2800000,788830
20171213,173000,221.2400000,221.4000000,220.7200000,220.7900000,1064870
20171213,174500,220.8500000,221.0500000,220.5400000,220.8700000,1673450
20171213,180000,220.8100000,221.1000000,220.6500000,220.8000000,1428480
20171213,181500,220.8100000,221.3100000,220.6000000,220.7900000,1791050
20171213,183000,220.8000000,222.4600000,220.7800000,222.4600000,2938380
20171213,184500,221.8000000,221.8000000,221.8000000,221.8000000,1715720
20171214,100000,222.1600000,223.1100000,221.5500000,222.8500000,2055800
20171214,101500,222.9100000,223.5000000,222.8900000,223.0100000,1792920
20171214,103000,223.1100000,223.6000000,222.8500000,223.2500000,822810
20171214,104500,223.3600000,223.8900000,223.2600000,223.7900000,879990
20171214,110000,223.8400000,223.8600000,221.7000000,222.2800000,3107100
20171214,111500,222.2700000,222.4300000,221.1000000,221.3000000,1015350
20171214,113000,221.3500000,222.1300000,221.3000000,221.9900000,571830
20171214,114500,221.9900000,222.8200000,221.7400000,222.7000000,454930
20171214,120000,222.7000000,222.7300000,221.6000000,221.6200000,813880
20171214,121500,221.6200000,222.2000000,221.5100000,222.1700000,428290
20171214,123000,222.1800000,223.1900000,222.1700000,222.9500000,1002730
20171214,124500,222.9000000,223.7500000,222.6300000,223.7400000,876370
20171214,130000,223.7400000,224.0000000,222.8400000,223.3800000,2198630
20171214,131500,223.3700000,223.4000000,222.7100000,223.0800000,929690
20171214,133000,223.1400000,223.9400000,223.1400000,223.7500000,985830
20171214,134500,223.7500000,224.4400000,223.7500000,224.3000000,1961280
20171214,140000,224.3100000,224.9500000,224.2400000,224.8500000,1880480
20171214,141500,224.8400000,225.0800000,224.7000000,224.8300000,1451710
20171214,143000,224.8300000,224.8400000,223.0200000,223.8700000,1447460
20171214,144500,223.8100000,224.2700000,223.2800000,223.6500000,645210
20171214,150000,223.6500000,224.7700000,223.5000000,224.4200000,731290
20171214,151500,224.4500000,225.2500000,224.1200000,224.9700000,1220740
20171214,153000,224.9200000,225.0900000,224.5400000,224.7500000,748120
20171214,154500,224.8200000,226.8900000,224.8200000,226.7000000,4669890
20171214,160000,226.7000000,227.9300000,226.6500000,227.1700000,4219980
20171214,161500,227.1900000,227.5000000,226.6000000,227.0500000,1638640
20171214,163000,227.1200000,227.4000000,226.9500000,227.3300000,1011220
20171214,164500,227.3500000,227.4400000,227.0100000,227.0200000,585880
20171214,170000,227.0400000,227.5800000,226.4100000,226.9300000,1381900
20171214,171500,226.9700000,227.5000000,226.7000000,227.1200000,579620
20171214,173000,227.1200000,227.8300000,226.9200000,227.7900000,1565000
20171214,174500,227.7900000,227.9000000,227.3500000,227.8600000,1118510
20171214,180000,227.8600000,228.7500000,227.6700000,228.6300000,3150310
20171214,181500,228.6500000,228.9500000,228.1200000,228.9000000,2988300
20171214,183000,228.9000000,229.2900000,228.5500000,229.0300000,3263230
20171214,184500,229.9000000,229.9000000,229.9000000,229.9000000,1396640
20171215,100000,228.9100000,229.7900000,227.8200000,228.7200000,3483180
20171215,101500,228.6800000,229.3000000,228.3000000,229.1400000,925650
20171215,103000,229.1600000,229.7000000,228.6300000,228.8400000,747730
20171215,104500,228.8400000,228.9500000,227.5200000,227.5600000,1903960
20171215,110000,227.5700000,227.9100000,226.6300000,226.6800000,2951210
20171215,111500,226.6800000,227.0400000,226.5300000,226.6600000,1058000
20171215,113000,226.6400000,226.7500000,225.9000000,226.2900000,1608650
20171215,114500,226.3000000,227.4800000,226.1100000,227.1800000,1079290
20171215,120000,227.1800000,227.3600000,226.6800000,227.0400000,540240
20171215,121500,227.0400000,227.3000000,226.4500000,226.4900000,477160
20171215,123000,226.4500000,227.0300000,226.4000000,226.5500000,551550
20171215,124500,226.5300000,226.6000000,226.2800000,226.3100000,378910
20171215,130000,226.3100000,227.5800000,226.1200000,227.1300000,1096020
20171215,131500,227.1200000,227.5200000,227.0000000,227.2500000,627540
20171215,133000,227.2100000,228.2000000,226.7800000,228.2000000,1414090
20171215,134500,228.1900000,228.2100000,227.6200000,227.6200000,773180
20171215,140000,227.6500000,227.9600000,227.1200000,227.1200000,312760
20171215,141500,227.1300000,227.5500000,227.0500000,227.3300000,290100
20171215,143000,227.3100000,227.9200000,227.0800000,227.5200000,371830
20171215,144500,227.5100000,227.5100000,227.0700000,227.1100000,325300
20171215,150000,227.1400000,227.3700000,226.5100000,226.6500000,941090
20171215,151500,226.6500000,226.9700000,226.6400000,226.9200000,405360
20171215,153000,226.9200000,227.5000000,226.8300000,227.3100000,372330
20171215,154500,227.3100000,227.5300000,227.2000000,227.4000000,356060
20171215,160000,227.3800000,227.4000000,226.7800000,226.9200000,668130
20171215,161500,226.9000000,226.9600000,226.6100000,226.8600000,773750
20171215,163000,226.8600000,226.9600000,226.6800000,226.8100000,692870
20171215,164500,226.8200000,226.9600000,226.7200000,226.8000000,447600
20171215,170000,226.8000000,226.8000000,225.6300000,225.8600000,2677850
20171215,171500,225.8100000,226.5200000,225.5700000,226.4200000,3169220
20171215,173000,226.3900000,226.8500000,226.1300000,226.3700000,1231020
20171215,174500,226.3700000,226.7900000,226.2600000,226.7100000,864150
20171215,180000,226.7100000,227.2600000,226.6000000,227.0300000,933300
20171215,181500,227.0300000,227.3500000,227.0300000,227.1400000,489900
20171215,183000,227.1400000,227.4000000,226.6300000,227.4000000,1263970
20171215,184500,226.5300000,226.5300000,226.5300000,226.5300000,6270490
20171218,100000,227.5000000,227.8500000,226.6300000,227.3000000,1643540
20171218,101500,227.2900000,228.1800000,227.2800000,227.9400000,1724790
20171218,103000,227.9900000,228.1100000,227.7000000,227.9800000,499490
20171218,104500,227.9800000,228.7600000,227.9600000,228.6000000,900880
20171218,110000,228.5900000,228.9000000,227.7400000,227.9800000,1447190
20171218,111500,227.9800000,228.6400000,227.8300000,228.1300000,515460
20171218,113000,228.0700000,228.2900000,227.8600000,227.9900000,454750
20171218,114500,227.9700000,228.3100000,227.8000000,228.2000000,456780
20171218,120000,228.2000000,228.4400000,227.8100000,228.0700000,410740
20171218,121500,227.9900000,228.2000000,227.8900000,228.0400000,226050
20171218,123000,228.0800000,228.1500000,227.7200000,227.7600000,521860
20171218,124500,227.7700000,227.8700000,227.0700000,227.4300000,1323690
20171218,130000,227.5000000,228.0000000,227.4300000,227.6500000,418290
20171218,131500,227.6500000,227.7000000,227.1700000,227.2600000,466860
20171218,133000,227.2900000,227.3700000,227.1200000,227.1500000,372900
20171218,134500,227.1500000,227.3500000,226.8900000,227.0800000,614280
20171218,140000,226.9700000,227.4600000,226.9700000,227.0900000,332090
20171218,141500,227.0300000,227.0900000,226.5000000,226.9000000,897700
20171218,143000,226.9000000,227.1800000,226.7200000,226.9700000,245320
20171218,144500,226.9100000,227.2500000,226.8300000,227.1400000,152160
20171218,150000,227.1000000,227.5000000,226.8200000,227.4300000,381370
20171218,151500,227.4300000,227.9300000,227.3500000,227.5300000,492980
20171218,153000,227.5100000,227.6300000,227.0100000,227.3000000,347850
20171218,154500,227.2600000,227.2600000,226.5000000,226.7700000,1094710
20171218,160000,226.6800000,227.2500000,226.6000000,227.1800000,648960
20171218,161500,227.1800000,227.4100000,226.8700000,226.9000000,290440
20171218,163000,226.9400000,227.0000000,226.7200000,226.7600000,88150
20171218,164500,226.8300000,226.8300000,226.5000000,226.5900000,699010
20171218,170000,226.5600000,226.5900000,225.7000000,226.0100000,1376270
20171218,171500,225.9700000,226.3800000,225.9500000,226.2700000,596100
20171218,173000,226.2700000,227.3700000,226.1600000,227.2100000,902000
20171218,174500,227.2200000,227.8800000,227.0200000,227.6000000,910120
20171218,180000,227.6300000,228.1500000,227.2000000,227.9400000,1355800
20171218,181500,227.9900000,228.0500000,227.4100000,227.4300000,862710
20171218,183000,227.4900000,227.6000000,227.1600000,227.1700000,440230
20171218,184500,227.4000000,227.4000000,227.4000000,227.4000000,402530
20171219,100000,227.9000000,227.9000000,226.6500000,227.1000000,2565280
20171219,101500,227.0200000,227.6300000,226.9800000,227.2100000,318990
20171219,103000,227.2300000,228.1500000,226.8800000,228.1500000,1011770
20171219,104500,228.1100000,228.2000000,227.5500000,227.7000000,520000
20171219,110000,227.6500000,227.7700000,226.9600000,227.0800000,710830
20171219,111500,227.0800000,228.5000000,226.2300000,226.7100000,3132500
20171219,113000,226.6500000,226.8900000,224.1300000,224.8900000,3989490
20171219,114500,224.8800000,225.1300000,224.2100000,225.0000000,1768370
20171219,120000,225.0000000,225.4600000,224.6500000,225.3600000,731650
20171219,121500,225.3600000,225.4000000,224.7300000,225.4000000,590170
20171219,123000,225.3400000,225.8500000,225.3000000,225.7000000,764320
20171219,124500,225.7000000,226.1000000,225.2200000,225.6000000,943460
20171219,130000,225.5900000,225.6400000,225.0600000,225.4500000,230330
20171219,131500,225.4700000,225.5000000,225.0000000,225.1500000,542680
20171219,133000,225.1500000,225.3000000,224.7000000,225.2200000,489600
20171219,134500,225.2200000,225.2500000,224.1500000,224.2000000,1639730
20171219,140000,224.1600000,224.4000000,223.5000000,224.0600000,1870120
20171219,141500,224.1300000,224.6000000,223.7700000,224.2200000,556030
20171219,143000,224.1300000,224.2800000,223.6400000,223.9300000,412830
20171219,144500,223.8700000,224.2600000,223.8000000,224.1700000,334070
20171219,150000,224.1700000,224.2900000,223.6600000,223.8900000,412840
20171219,151500,223.8900000,224.3000000,223.7000000,224.2000000,424600
20171219,153000,224.2000000,225.2200000,224.1200000,224.9700000,561780
20171219,154500,224.9200000,225.1400000,224.8700000,225.1400000,184260
20171219,160000,225.1400000,225.5000000,225.0000000,225.4200000,282180
20171219,161500,225.4400000,225.7400000,225.4000000,225.7000000,837560
20171219,163000,225.7000000,225.7000000,225.2100000,225.2700000,540620
20171219,164500,225.3300000,225.8000000,225.2600000,225.6000000,658980
20171219,170000,225.6000000,225.9000000,225.5000000,225.6100000,918280
20171219,171500,225.6300000,225.8000000,224.8000000,224.8500000,1246530
20171219,173000,224.8800000,225.6600000,224.8700000,225.4300000,261900
20171219,174500,225.4300000,225.7300000,224.9600000,225.4300000,943560
20171219,180000,225.4200000,225.5500000,224.8400000,224.9300000,886970
20171219,181500,224.9300000,225.4400000,224.8600000,225.1600000,513390
20171219,183000,225.1900000,225.3000000,224.6600000,225.0000000,972870
20171219,184500,224.1000000,224.1000000,224.1000000,224.1000000,2205280
20171220,100000,224.4500000,225.0000000,223.7600000,223.8000000,1097680
20171220,101500,223.7700000,223.8300000,222.7600000,222.8900000,1696010
20171220,103000,222.8900000,223.7200000,222.7000000,223.5300000,824330
20171220,104500,223.5700000,223.8000000,223.2800000,223.6000000,652780
20171220,110000,223.6300000,224.0600000,222.8100000,223.2000000,1105900
20171220,111500,223.2000000,224.2100000,223.1500000,224.0300000,1621590
20171220,113000,224.0300000,224.8700000,224.0100000,224.4100000,1082390
20171220,114500,224.3900000,224.6500000,223.3700000,224.1000000,1115530
20171220,120000,224.1000000,225.1700000,224.0900000,224.4500000,1381290
20171220,121500,224.5500000,224.7500000,224.2000000,224.2500000,544520
20171220,123000,224.2500000,224.6000000,224.0000000,224.2600000,370640
20171220,124500,224.2200000,224.4600000,224.0000000,224.1700000,410730
20171220,130000,224.2500000,224.7400000,224.1700000,224.3900000,362070
20171220,131500,224.3900000,224.9000000,224.2600000,224.8500000,341530
20171220,133000,224.8300000,224.9000000,224.4000000,224.4300000,422900
